Time,active_jobs,ci,emissions 
2020-02-13 16:30:00,2.5,290.79751797106815,726.9937949276704
2020-02-13 17:00:00,2.5,299.58744425670994,748.9686106417748
2020-02-13 17:30:00,3.5,307.70740489557915,1076.975917134527
2020-02-13 18:00:00,3.5,312.45098345522973,1093.5784420933041
2020-02-13 18:30:00,3.5,316.9918564767478,1109.4714976686173
2020-02-13 19:00:00,3.5,318.13245749155755,1113.4636012204514
2020-02-13 19:30:00,3.5,324.7886898864416,1136.7604146025456
2020-02-13 20:00:00,3.5,336.7135700419563,1178.497495146847
2020-02-13 20:30:00,3.5,346.5165337654628,1212.8078681791199
2020-02-13 21:00:00,3.5,352.1237276265859,1232.4330466930505
2020-02-13 21:30:00,3.5,353.7489262647126,1238.1212419264941
2020-02-13 22:00:00,3.0,351.2978673619468,1053.8936020858405
2020-02-13 22:30:00,3.0,344.2931906515725,1032.8795719547174
2020-02-13 23:00:00,3.0,339.54495931715275,1018.6348779514583
2020-02-13 23:30:00,3.0,338.4814538773529,1015.4443616320588
2020-02-14 00:00:00,3.0,336.0627099276291,1008.1881297828872
2020-02-14 00:30:00,3.0,334.62632164718974,1003.8789649415692
2020-02-14 01:00:00,3.0,329.009515676467,987.028547029401
2020-02-14 01:30:00,2.5,327.70719040240976,819.2679760060244
2020-02-14 02:00:00,2.5,327.83578104138854,819.5894526034714
2020-02-14 02:30:00,2.5,330.859050960503,827.1476274012575
2020-02-14 03:00:00,2.5,336.30292501754326,840.7573125438581
2020-02-14 03:30:00,2.5,341.9072772440925,854.7681931102312
2020-02-14 04:00:00,1.5,349.2126299228413,523.818944884262
2020-02-14 04:30:00,2.0,359.7936090733917,719.5872181467834
2020-02-14 05:00:00,2.0,379.26164506183073,758.5232901236615
2020-02-14 05:30:00,2.0,392.2058780700903,784.4117561401806
2020-02-14 06:00:00,2.5,403.4727855197822,1008.6819637994554
2020-02-14 06:30:00,2.5,403.0020269681782,1007.5050674204455
2020-02-14 07:00:00,3.5,398.33856918239,1394.184992138365
2020-02-14 07:30:00,3.0,398.5799300066848,1195.7397900200544
2020-02-14 08:00:00,3.0,398.20246661429695,1194.6073998428908
2020-02-14 08:30:00,3.0,393.07452143434887,1179.2235643030467
2020-02-14 09:00:00,3.0,387.511433133492,1162.534299400476
2020-02-14 09:30:00,3.0,386.48937307449614,1159.4681192234884
2020-02-14 10:00:00,3.0,381.1140612100484,1143.3421836301452
2020-02-14 10:30:00,3.0,376.8650290118392,1130.5950870355177
2020-02-14 11:00:00,3.0,372.94475081847946,1118.8342524554384
2020-02-14 11:30:00,3.0,372.7617833557361,1118.2853500672084
2020-02-14 12:00:00,3.0,374.2183041801681,1122.6549125405043
2020-02-14 12:30:00,3.0,376.6019265873453,1129.8057797620359
2020-02-14 13:00:00,3.0,380.3152877486172,1140.9458632458516
2020-02-14 13:30:00,3.0,384.67223316851926,1154.0166995055579
2020-02-14 14:00:00,3.0,386.6333358315222,1159.9000074945666
2020-02-14 14:30:00,3.0,392.0548696949983,1176.164609084995
2020-02-14 15:00:00,3.0,400.48367771503655,1201.4510331451097
2020-02-14 15:30:00,3.0,403.6935045377086,1211.0805136131257
2020-02-14 16:00:00,3.0,409.243690927028,1227.731072781084
2020-02-14 16:30:00,3.0,413.03682323876575,1239.1104697162973
2020-02-14 17:00:00,3.5,414.4336182889709,1450.517664011398
2020-02-14 17:30:00,3.5,408.2304910784778,1428.8067187746724
2020-02-14 18:00:00,4.0,399.6670044746566,1598.6680178986264
2020-02-14 18:30:00,4.5,391.7683019637688,1762.9573588369597
2020-02-14 19:00:00,5.0,380.3421356581175,1901.7106782905876
2020-02-14 19:30:00,5.0,362.777469593356,1813.88734796678
2020-02-14 20:00:00,5.5,341.80040056665524,1879.902203116604
2020-02-14 20:30:00,6.5,331.59167454283954,2155.345884528457
2020-02-14 21:00:00,7.0,319.95173668541184,2239.6621567978827
2020-02-14 21:30:00,7.0,315.04648212226067,2205.3253748558245
2020-02-14 22:00:00,7.0,307.9982369999341,2155.9876589995383
2020-02-14 22:30:00,7.5,300.9884225515887,2257.4131691369153
2020-02-14 23:00:00,7.5,287.5347970678878,2156.5109780091584
2020-02-14 23:30:00,7.5,276.89842462886605,2076.738184716495
2020-02-15 00:00:00,7.5,262.6551924473493,1969.9139433551197
2020-02-15 00:30:00,7.5,250.29488169308323,1877.211612698124
2020-02-15 01:00:00,7.5,240.1177829939771,1800.8833724548283
2020-02-15 01:30:00,7.5,233.44968621903,1750.8726466427252
2020-02-15 02:00:00,7.5,228.0988362622844,1710.7412719671331
2020-02-15 02:30:00,7.5,221.10937998794023,1658.3203499095516
2020-02-15 03:00:00,8.0,207.3034463286806,1658.4275706294447
2020-02-15 03:30:00,8.0,200.6376441930046,1605.1011535440368
2020-02-15 04:00:00,8.5,202.49290724318277,1721.1897115670536
2020-02-15 04:30:00,8.5,201.08567191520916,1709.228211279278
2020-02-15 05:00:00,8.5,196.66260289673855,1671.6321246222776
2020-02-15 05:30:00,9.0,195.06946799445703,1755.6252119501132
2020-02-15 06:00:00,9.0,194.792880314154,1753.135922827386
2020-02-15 06:30:00,10.0,194.3475077442974,1943.475077442974
2020-02-15 07:00:00,10.0,203.2031981801151,2032.031981801151
2020-02-15 07:30:00,10.5,199.112496345148,2090.681211624054
2020-02-15 08:00:00,10.5,195.073293348394,2048.269580158137
2020-02-15 08:30:00,11.0,188.41949218506755,2072.6144140357433
2020-02-15 09:00:00,11.5,165.38639826400112,1901.943580036013
2020-02-15 09:30:00,12.0,159.37851582072585,1912.5421898487102
2020-02-15 10:00:00,12.5,149.34911505079032,1866.863938134879
2020-02-15 10:30:00,13.5,146.39124347344165,1976.2817868914622
2020-02-15 11:00:00,14.0,143.06422097415935,2002.899093638231
2020-02-15 11:30:00,14.5,141.48883149218705,2051.5880566367123
2020-02-15 12:00:00,14.5,141.47184805841258,2051.3417968469826
2020-02-15 12:30:00,14.5,141.5189758948983,2052.0251504760254
2020-02-15 13:00:00,14.5,141.4764118532813,2051.407971872579
2020-02-15 13:30:00,14.5,142.1332874868746,2060.9326685596816
2020-02-15 14:00:00,14.5,144.32438160404493,2092.7035332586515
2020-02-15 14:30:00,14.5,147.6257178876593,2140.5729093710597
2020-02-15 15:00:00,14.5,154.16696725972866,2235.4210252660655
2020-02-15 15:30:00,15.0,158.4050280738325,2376.0754211074877
2020-02-15 16:00:00,15.0,164.1090772567996,2461.636158851994
2020-02-15 16:30:00,15.5,162.1927750410509,2513.9880131362893
2020-02-15 17:00:00,15.5,163.2088114463805,2529.736577418898
2020-02-15 17:30:00,15.5,161.9928986096306,2510.8899284492745
2020-02-15 18:00:00,15.5,151.27013328040792,2344.6870658463226
2020-02-15 18:30:00,15.5,146.3060571929639,2267.7438864909404
2020-02-15 19:00:00,16.0,142.6882438986835,2283.011902378936
2020-02-15 19:30:00,16.5,140.10923203374583,2311.802328556806
2020-02-15 20:00:00,16.5,137.3618151135607,2266.4699493737517
2020-02-15 20:30:00,16.5,136.47610771904462,2251.855777364236
2020-02-15 21:00:00,16.5,137.79253538033865,2273.5768337755876
2020-02-15 21:30:00,16.5,136.14302934477172,2246.3599841887335
2020-02-15 22:00:00,16.5,135.61609494544086,2237.665566599774
2020-02-15 22:30:00,16.5,135.05984219694642,2228.487396249616
2020-02-15 23:00:00,16.5,137.4865024066781,2268.527289710189
2020-02-15 23:30:00,16.5,142.21268520925398,2346.5093059526907
2020-02-16 00:00:00,16.5,143.58178618565773,2369.0994720633526
2020-02-16 00:30:00,16.5,143.5152636043268,2368.0018494713922
2020-02-16 01:00:00,16.5,142.51729767280307,2351.5354116012504
2020-02-16 01:30:00,17.0,141.12783824478382,2399.173250161325
2020-02-16 02:00:00,17.0,139.77583441403317,2376.1891850385637
2020-02-16 02:30:00,17.0,139.47109315185028,2371.008583581455
2020-02-16 03:00:00,17.0,139.80236149265446,2376.640145375126
2020-02-16 03:30:00,17.0,139.8304594266983,2377.117810253871
2020-02-16 04:00:00,17.0,140.89650180940893,2395.240530759952
2020-02-16 04:30:00,17.0,141.66180153726577,2408.2506261335184
2020-02-16 05:00:00,17.5,139.01489347265573,2432.7606357714753
2020-02-16 05:30:00,17.5,139.55639937267736,2442.236989021854
2020-02-16 06:00:00,17.5,137.37369568864284,2404.03967455125
2020-02-16 06:30:00,17.5,136.942606576537,2396.4956150893977
2020-02-16 07:00:00,17.5,133.66021693096036,2339.053796291806
2020-02-16 07:30:00,19.0,130.60823781056325,2481.556518400702
2020-02-16 08:00:00,19.5,128.71558853079836,2509.953976350568
2020-02-16 08:30:00,20.5,126.3205394269155,2589.5710582517677
2020-02-16 09:00:00,20.5,125.90833520221275,2581.1208716453616
2020-02-16 09:30:00,20.5,124.78737856878011,2558.1412606599924
2020-02-16 10:00:00,20.5,123.34167709637046,2528.5043804755946
2020-02-16 10:30:00,20.5,122.3536846784196,2508.2505359076017
2020-02-16 11:00:00,20.5,122.58350619418034,2512.961876980697
2020-02-16 11:30:00,20.5,123.46083619528984,2530.947142003442
2020-02-16 12:00:00,20.5,123.98574640417375,2541.707801285562
2020-02-16 12:30:00,20.5,124.82730762786564,2558.9598063712456
2020-02-16 13:00:00,20.5,125.329985716179,2569.2647071816696
2020-02-16 13:30:00,20.5,125.43155259384729,2571.346828173869
2020-02-16 14:00:00,20.5,125.83373493975904,2579.5915662650605
2020-02-16 14:30:00,20.5,128.40228470734783,2632.2468365006307
2020-02-16 15:00:00,19.5,129.334022893394,2522.0134464211833
2020-02-16 15:30:00,18.5,130.9623370389868,2422.803235221256
2020-02-16 16:00:00,18.5,133.82305013061327,2475.7264274163454
2020-02-16 16:30:00,18.5,133.07026890292514,2461.799974704115
2020-02-16 17:00:00,18.5,130.04727332604824,2405.8745565318923
2020-02-16 17:30:00,18.5,129.43644055261367,2394.574150223353
2020-02-16 18:00:00,18.5,129.3226451125816,2392.4689345827596
2020-02-16 18:30:00,18.5,130.08590163934426,2406.5891803278687
2020-02-16 19:00:00,18.5,131.1902991813147,2427.0205348543222
2020-02-16 19:30:00,18.0,131.24932599373682,2362.487867887263
2020-02-16 20:00:00,18.0,130.8133723109212,2354.640701596582
2020-02-16 20:30:00,18.0,132.01898523286633,2376.341734191594
