Time,active_jobs,ci,emissions 
2020-10-06 13:30:00,11.95,213.2893369727921,2548.8075768248655
2020-10-06 14:00:00,11.95,217.70598136459276,2601.5864773068834
2020-10-06 14:30:00,11.95,217.4711411389116,2598.7801366099934
2020-10-06 15:00:00,12.2,223.7526814814815,2729.782714074074
2020-10-06 15:30:00,12.3,230.7959431761962,2838.7901010672135
2020-10-06 16:00:00,12.3,242.15026813748645,2978.4482980910834
2020-10-06 16:30:00,11.15,246.14706003884135,2744.5397194330812
2020-10-06 17:00:00,10.95,253.8029582970108,2779.1423933522683
2020-10-06 17:30:00,10.95,256.9414547934149,2813.5089299878928
2020-10-06 18:00:00,11.0,255.92019191226868,2815.1221110349557
2020-10-06 18:30:00,11.0,252.33689303952823,2775.7058234348106
2020-10-06 19:00:00,11.0,235.0730962695897,2585.804058965487
2020-10-06 19:30:00,11.0,221.1181954386549,2432.300149825204
2020-10-06 20:00:00,11.0,203.56161583905475,2239.177774229602
2020-10-06 20:30:00,11.65,182.7127144592121,2128.603123449821
2020-10-06 21:00:00,11.85,169.95665813291026,2013.9863988749867
2020-10-06 21:30:00,12.2,153.75085297916226,1875.7604063457795
2020-10-06 22:00:00,12.9,136.3998358974359,1759.5578830769232
2020-10-06 22:30:00,13.0,110.6364957953122,1438.2744453390585
2020-10-06 23:00:00,13.0,100.36334271607215,1304.723455308938
2020-10-06 23:30:00,13.0,97.50088600118131,1267.511518015357
2020-10-07 00:00:00,13.0,98.25892104523744,1277.3659735880867
2020-10-07 00:30:00,13.0,102.81060080477312,1336.5378104620504
2020-10-07 01:00:00,13.0,104.2215793518058,1354.8805315734753
2020-10-07 01:30:00,13.0,93.89571724614322,1220.6443241998618
2020-10-07 02:00:00,13.0,101.17117034454284,1315.225214479057
2020-10-07 02:30:00,13.0,99.54715448988338,1294.1130083684839
2020-10-07 03:00:00,13.0,96.3249231043552,1252.2240003566176
2020-10-07 03:30:00,13.0,109.73603142377968,1426.568408509136
2020-10-07 04:00:00,13.0,114.68564377868212,1490.9133691228676
2020-10-07 04:30:00,13.0,119.50369550693168,1553.5480415901118
2020-10-07 05:00:00,12.95,117.2709219858156,1518.658439716312
2020-10-07 05:30:00,12.7,135.0506300881008,1715.14300211888
2020-10-07 06:00:00,12.5,162.78052914977064,2034.756614372133
2020-10-07 06:30:00,12.5,182.57154322226165,2282.1442902782705
2020-10-07 07:00:00,12.5,188.05002514569716,2350.6253143212143
2020-10-07 07:30:00,12.5,186.8737484309776,2335.92185538722
2020-10-07 08:00:00,12.35,174.1410037357737,2150.6413961368053
2020-10-07 08:30:00,12.2,166.68380966093153,2033.5424778633646
2020-10-07 09:00:00,12.1,158.32943390762995,1915.7861502823223
2020-10-07 09:30:00,10.5,152.2650663582641,1598.783196761773
2020-10-07 10:00:00,11.0,141.26935958884334,1553.9629554772769
2020-10-07 10:30:00,10.5,136.86806782559134,1437.114712168709
2020-10-07 11:00:00,10.0,145.20091062684344,1452.0091062684344
2020-10-07 11:30:00,10.0,151.88417068996702,1518.8417068996703
2020-10-07 12:00:00,10.95,159.34948283700842,1744.8768370652422
2020-10-07 12:30:00,11.0,155.61848739495798,1711.8033613445377
2020-10-07 13:00:00,11.0,160.97231863687216,1770.6955050055938
2020-10-07 13:30:00,11.0,164.0540044660001,1804.594049126001
2020-10-07 14:00:00,11.5,168.82796885893563,1941.5216418777597
2020-10-07 14:30:00,10.5,179.78269238995594,1887.7182700945373
2020-10-07 15:00:00,10.5,202.92906744637185,2130.7552081869044
2020-10-07 15:30:00,11.0,223.4411720796406,2457.8528928760466
2020-10-07 16:00:00,11.0,246.4728865924466,2711.2017525169126
2020-10-07 16:30:00,10.3,258.73453206295954,2664.9656802484833
2020-10-07 17:00:00,9.2,265.84437796192844,2445.7682772497415
2020-10-07 17:30:00,9.0,273.46492353618936,2461.1843118257043
2020-10-07 18:00:00,9.0,280.8217626784835,2527.3958641063514
2020-10-07 18:30:00,9.0,279.4313927664975,2514.8825348984774
2020-10-07 19:00:00,9.0,282.358884540653,2541.229960865877
2020-10-07 19:30:00,9.0,280.42424751975784,2523.8182276778207
2020-10-07 20:00:00,9.0,279.4134084703422,2514.7206762330798
2020-10-07 20:30:00,9.0,275.16924136875144,2476.523172318763
2020-10-07 21:00:00,9.0,269.25906057830696,2423.3315452047627
2020-10-07 21:30:00,9.05,258.4513303329712,2338.98453951339
2020-10-07 22:00:00,9.5,239.62770416947376,2276.463189610001
2020-10-07 22:30:00,9.5,218.8973705834018,2079.525020542317
2020-10-07 23:00:00,9.55,207.1958995743202,1978.7208409347581
2020-10-07 23:30:00,10.35,194.71304407025823,2015.2800061271726
2020-10-08 00:00:00,10.5,185.79844067171064,1950.8836270529616
2020-10-08 00:30:00,10.5,185.17276380275476,1944.314019928925
2020-10-08 01:00:00,10.5,178.14511996273004,1870.5237596086654
2020-10-08 01:30:00,10.5,159.8997857142857,1678.94775
2020-10-08 02:00:00,10.5,151.75155935130985,1593.3913731887535
2020-10-08 02:30:00,10.5,141.67508878011324,1487.588432191189
2020-10-08 03:00:00,10.5,130.4987643760099,1370.2370259481038
2020-10-08 03:30:00,10.5,129.6075615474795,1360.8793962485347
2020-10-08 04:00:00,10.4,129.26961886088662,1344.4040361532209
2020-10-08 04:30:00,10.35,132.5604211639279,1372.0003590466538
2020-10-08 05:00:00,10.2,140.79500309725375,1436.1090315919882
2020-10-08 05:30:00,10.05,162.3937999885468,1632.0576898848954
2020-10-08 06:00:00,9.65,202.3466993163963,1952.6456484032244
2020-10-08 06:30:00,9.15,235.1398225453649,2151.5293762900887
2020-10-08 07:00:00,8.95,237.19764089892928,2122.918886045417
2020-10-08 07:30:00,7.7,283.3592226330725,2181.866014274658
2020-10-08 08:00:00,7.7,244.04734755303448,1879.1645761583657
2020-10-08 08:30:00,7.7,242.3144455805499,1865.8212309702342
2020-10-08 09:00:00,7.6,242.24191005761128,1841.0385164378456
2020-10-08 09:30:00,7.5,239.17960119696843,1793.8470089772632
2020-10-08 10:00:00,7.5,230.31111361650557,1727.3333521237917
2020-10-08 10:30:00,7.5,216.32369759883716,1622.4277319912787
2020-10-08 11:00:00,7.0,212.92663796176947,1490.4864657323863
2020-10-08 11:30:00,6.5,256.27926727726896,1665.8152373022483
2020-10-08 12:00:00,7.0,212.2758279782501,1485.9307958477507
2020-10-08 12:30:00,7.0,203.21379911938192,1422.4965938356734
2020-10-08 13:00:00,7.0,205.71495966278647,1440.0047176395053
2020-10-08 13:30:00,7.0,210.67607480023983,1474.7325236016788
2020-10-08 14:00:00,6.5,208.76130229419704,1356.9484649122808
2020-10-08 14:30:00,6.0,214.23431196772748,1285.4058718063648
2020-10-08 15:00:00,5.85,232.28374052693496,1358.8598820825694
2020-10-08 15:30:00,5.5,237.84059672813643,1308.1232820047503
2020-10-08 16:00:00,5.0,290.4384496319929,1452.1922481599645
2020-10-08 16:30:00,5.0,263.85170399742793,1319.2585199871396
2020-10-08 17:00:00,5.0,278.7340785725802,1393.6703928629008
2020-10-08 17:30:00,5.0,291.49199703843306,1457.4599851921653
2020-10-08 18:00:00,5.0,302.14648641413464,1510.7324320706732
2020-10-08 18:30:00,5.0,302.6124146931673,1513.0620734658364
2020-10-08 19:00:00,5.0,300.6202417259686,1503.1012086298429
2020-10-08 19:30:00,5.0,305.0453730904818,1525.2268654524091
2020-10-08 20:00:00,5.0,308.0120127482226,1540.060063741113
2020-10-08 20:30:00,5.0,302.493947799773,1512.469738998865
2020-10-08 21:00:00,5.0,298.0068963284336,1490.034481642168
2020-10-08 21:30:00,5.0,279.57941221257806,1397.8970610628903
2020-10-08 22:00:00,5.5,245.577489884554,1350.676194365047
2020-10-08 22:30:00,6.55,213.206431804135,1396.5021283170843
2020-10-08 23:00:00,7.15,190.1613902563232,1359.6539403327108
2020-10-08 23:30:00,7.25,185.6043005381349,1345.631178901478
2020-10-09 00:00:00,7.25,190.99520265423243,1384.7152192431852
2020-10-09 00:30:00,7.4,192.25930165998852,1422.7188322839152
2020-10-09 01:00:00,7.45,195.3553437117369,1455.39731065244
2020-10-09 01:30:00,7.65,187.0685048195472,1431.074061869536
2020-10-09 02:00:00,7.2,187.32983635956063,1348.7748217888366
2020-10-09 02:30:00,6.8,186.4818475875953,1268.076563595648
2020-10-09 03:00:00,6.75,185.78624994386817,1254.0571871211102
2020-10-09 03:30:00,7.25,184.36333924091423,1336.634209496628
2020-10-09 04:00:00,7.25,186.0610992408056,1348.9429694958405
2020-10-09 04:30:00,7.25,196.02219745932692,1421.1609315801202
2020-10-09 05:00:00,7.1,216.6498175922173,1538.2137049047426
2020-10-09 05:30:00,6.8,234.814170738718,1596.7363610232824
2020-10-09 06:00:00,6.25,242.4513090043633,1515.3206812772708
2020-10-09 06:30:00,5.3,282.29821428571427,1496.1805357142855
2020-10-09 07:00:00,5.6,236.2817854876243,1323.177998730696
2020-10-09 07:30:00,5.95,231.88895684472757,1379.7392932261291
2020-10-09 08:00:00,6.05,225.452060138643,1363.98496383879
2020-10-09 08:30:00,5.9,217.57104794429804,1283.6691828713585
2020-10-09 09:00:00,5.95,209.0422547661844,1243.8014158587973
2020-10-09 09:30:00,5.55,200.0011800500455,1110.0065492777524
2020-10-09 10:00:00,5.65,188.65402292163597,1065.8952295072434
2020-10-09 10:30:00,5.9,182.23926275426567,1075.2116502501674
2020-10-09 11:00:00,6.15,180.30978558854932,1108.9051813695783
2020-10-09 11:30:00,6.3,182.0688561272323,1147.0337936015635
2020-10-09 12:00:00,7.2,179.62434318201394,1293.2952709105004
2020-10-09 12:30:00,7.6,179.63537880305677,1365.2288789032314
2020-10-09 13:00:00,7.8,175.94002777039202,1372.3322166090577
2020-10-09 13:30:00,8.8,181.44221950248465,1596.6915316218651
2020-10-09 14:00:00,8.9,173.15876164712955,1541.1129786594531
2020-10-09 14:30:00,9.4,170.51541596526977,1602.8449100735359
2020-10-09 15:00:00,9.4,187.187594419266,1759.5633875411004
2020-10-09 15:30:00,9.9,208.9502790937661,2068.607763028285
2020-10-09 16:00:00,9.4,202.9449320943531,1907.6823616869192
2020-10-09 16:30:00,9.4,209.7866726548027,1971.9947229551453
2020-10-09 17:00:00,9.4,212.4782353270296,1997.2954120740783
2020-10-09 17:30:00,9.4,218.2813533731384,2051.844721707501
2020-10-09 18:00:00,9.7,228.7284063513177,2218.6655416077815
2020-10-09 18:30:00,9.9,223.23905083591157,2210.066603275525
2020-10-09 19:00:00,9.9,215.5830155470813,2134.2718539161046
2020-10-09 19:30:00,9.95,207.3571211384092,2063.2033553271717
2020-10-09 20:00:00,10.25,196.8085533229309,2017.2876715600416
2020-10-09 20:30:00,10.8,182.0980093180856,1966.6585006353246
2020-10-09 21:00:00,11.4,172.08140194202284,1961.7279821390605
2020-10-09 21:30:00,12.45,147.55930371685514,1837.1133312748464
