Time,active_jobs,ci,emissions 
2020-11-02 14:30:00,7.8,222.8787920899401,1738.4545783015328
2020-11-02 15:00:00,8.25,231.87415562024816,1912.9617838670474
2020-11-02 15:30:00,9.25,237.83992128678983,2200.019271902806
2020-11-02 16:00:00,9.25,242.4959923144205,2243.0879289083896
2020-11-02 16:30:00,9.75,242.71616585220968,2366.4826170590445
2020-11-02 17:00:00,10.25,246.3360850390139,2524.944871649893
2020-11-02 17:30:00,10.25,246.31918502327693,2524.7716464885884
2020-11-02 18:00:00,10.25,251.3441572253024,2576.2776115593497
2020-11-02 18:30:00,10.25,249.20494949924213,2554.350732367232
2020-11-02 19:00:00,10.25,246.495239194414,2526.5762017427437
2020-11-02 19:30:00,10.0,247.08115961121845,2470.8115961121844
2020-11-02 20:00:00,10.05,247.03668803355689,2482.718714737247
2020-11-02 20:30:00,10.1,246.84773579095216,2493.1621314886165
2020-11-02 21:00:00,10.15,253.04871750999396,2568.4444827264388
2020-11-02 21:30:00,10.25,257.2537500794508,2636.850938314371
2020-11-02 22:00:00,10.25,251.53839768214075,2578.268576241943
2020-11-02 22:30:00,10.25,241.16233675392328,2471.9139517277135
2020-11-02 23:00:00,10.25,238.4317926348461,2443.9258745071725
2020-11-02 23:30:00,10.25,233.466354972741,2393.030138470595
2020-11-03 00:00:00,10.25,232.5288123924269,2383.4203270223757
2020-11-03 00:30:00,9.8,230.2584888238471,2256.533190473702
2020-11-03 01:00:00,9.75,226.18571428571428,2205.3107142857143
2020-11-03 01:30:00,9.75,226.41330355014435,2207.5297096139075
2020-11-03 02:00:00,9.7,233.918121064356,2269.0057743242533
2020-11-03 02:30:00,9.2,237.92755661712667,2188.933520877565
2020-11-03 03:00:00,9.1,257.2571590635636,2341.040147478429
2020-11-03 03:30:00,9.0,272.22426324046984,2450.0183691642287
2020-11-03 04:00:00,9.0,293.4960648302541,2641.464583472287
2020-11-03 04:30:00,9.0,309.73841549696664,2787.6457394727
2020-11-03 05:00:00,8.95,322.4685093380725,2886.093158575749
2020-11-03 05:30:00,8.7,339.06152693237084,2949.835284311626
2020-11-03 06:00:00,8.65,350.7552704897272,3034.0330897361405
2020-11-03 06:30:00,8.65,367.13174047620834,3175.6895551192024
2020-11-03 07:00:00,8.6,377.83666749959576,3249.395340496523
2020-11-03 07:30:00,8.1,381.0899644695816,3086.828712203611
2020-11-03 08:00:00,8.1,376.1304473932275,3046.6566238851424
2020-11-03 08:30:00,7.6,375.4386900882966,2853.334044671054
2020-11-03 09:00:00,7.6,370.16740605975787,2813.27228605416
2020-11-03 09:30:00,7.65,368.04339980087394,2815.532008476686
2020-11-03 10:00:00,7.9,366.2764691985937,2893.5841066688904
2020-11-03 10:30:00,8.4,369.9123384583056,3107.2636430497673
2020-11-03 11:00:00,8.45,372.0417625224055,3143.7528933143262
2020-11-03 11:30:00,8.45,378.7679816533364,3200.589444970692
2020-11-03 12:00:00,8.45,392.5526021985572,3317.0694885778084
2020-11-03 12:30:00,8.85,401.7687094247927,3555.6530784094152
2020-11-03 13:00:00,9.6,401.8204302177447,3857.4761300903488
2020-11-03 13:30:00,9.45,404.5170786483868,3822.686393227255
