Time,active_jobs,ci,emissions 
2020-02-05 02:00:00,5.0,229.05581851376024,1145.2790925688012
2020-02-05 02:30:00,4.6,234.88344464207808,1080.463845353559
2020-02-05 03:00:00,4.55,235.181062497862,1070.073834365272
2020-02-05 03:30:00,4.5,235.6642454559471,1060.489104551762
2020-02-05 04:00:00,4.2,234.94657688758247,986.7756229278464
2020-02-05 04:30:00,4.1,232.4930967855261,953.2216968206569
2020-02-05 05:00:00,4.1,234.8340561677924,962.8196302879487
2020-02-05 05:30:00,4.1,250.9572000552257,1028.9245202264253
2020-02-05 06:00:00,4.0,275.7851818676221,1103.1407274704884
2020-02-05 06:30:00,4.0,301.44341186303814,1205.7736474521525
2020-02-05 07:00:00,4.0,316.93542169913144,1267.7416867965258
2020-02-05 07:30:00,3.5,326.48732870959225,1142.7056504835728
2020-02-05 08:00:00,3.5,324.44422006715666,1135.5547702350484
2020-02-05 08:30:00,3.5,319.372297651652,1117.803041780782
2020-02-05 09:00:00,3.0,315.37539402929724,946.1261820878917
2020-02-05 09:30:00,3.0,314.47970607205383,943.4391182161614
2020-02-05 10:00:00,3.0,308.5010502283105,925.5031506849314
2020-02-05 10:30:00,3.0,303.1633350928327,909.4900052784981
2020-02-05 11:00:00,3.0,299.6612660919407,898.9837982758222
2020-02-05 11:30:00,3.0,296.09529329932764,888.2858798979829
2020-02-05 12:00:00,3.0,293.9486221607287,881.845866482186
2020-02-05 12:30:00,3.0,294.0101233118027,882.0303699354081
2020-02-05 13:00:00,2.5,294.4441609977324,736.1104024943311
2020-02-05 13:30:00,2.5,298.7518941856479,746.8797354641198
2020-02-05 14:00:00,2.5,300.76219885908256,751.9054971477065
2020-02-05 14:30:00,2.5,303.3940493554852,758.485123388713
2020-02-05 15:00:00,2.05,296.5641455765444,607.956498431916
2020-02-05 15:30:00,2.0,300.9112511772803,601.8225023545606
2020-02-05 16:00:00,2.05,304.2842810173097,623.7827760854848
2020-02-05 16:30:00,2.15,308.4745742441638,663.2203346249522
2020-02-05 17:00:00,2.2,310.7195005945303,683.5829013079667
2020-02-05 17:30:00,2.25,317.7658798869954,714.9732297457396
2020-02-05 18:00:00,1.95,317.5551611203994,619.2325641847789
2020-02-05 18:30:00,1.95,348.83532740098207,680.228888431915
2020-02-05 19:00:00,1.95,324.2388690955063,632.2657947362372
2020-02-05 19:30:00,2.05,326.10488059369027,668.515005217065
2020-02-05 20:00:00,2.3,326.65871357114344,751.3150412136298
2020-02-05 20:30:00,2.35,324.2173870799276,761.91085963783
2020-02-05 21:00:00,2.45,325.7499874403416,798.087469228837
2020-02-05 21:30:00,2.5,319.2965746059224,798.241436514806
2020-02-05 22:00:00,2.5,310.6501289013219,776.6253222533048
2020-02-05 22:30:00,2.5,297.97079896097966,744.9269974024492
2020-02-05 23:00:00,2.5,302.72285453747173,756.8071363436793
2020-02-05 23:30:00,2.5,264.66396119964367,661.6599029991091
2020-02-06 00:00:00,2.5,262.042916148964,655.10729037241
2020-02-06 00:30:00,2.5,265.06243608014086,662.6560902003521
2020-02-06 01:00:00,2.5,263.64479166666666,659.1119791666666
2020-02-06 01:30:00,2.5,259.77416923603977,649.4354230900994
2020-02-06 02:00:00,2.5,257.6874311294766,644.2185778236915
2020-02-06 02:30:00,2.5,261.3733194913055,653.4332987282637
2020-02-06 03:00:00,2.05,267.8821803369235,549.1584696906931
2020-02-06 03:30:00,2.0,267.51511282140984,535.0302256428197
2020-02-06 04:00:00,2.0,269.4448314685807,538.8896629371613
2020-02-06 04:30:00,2.0,270.7300904694777,541.4601809389554
2020-02-06 05:00:00,1.95,274.5682660811346,535.4081188582124
2020-02-06 05:30:00,1.85,284.85421186926106,526.980291958133
2020-02-06 06:00:00,1.75,309.14321103794293,541.0006193164002
2020-02-06 06:30:00,1.45,328.79104604046364,476.74701675867226
2020-02-06 07:00:00,1.2,338.43413282221303,406.1209593866556
2020-02-06 07:30:00,1.1,349.96133127424395,384.95746440166835
2020-02-06 08:00:00,0.05,351.04962131104725,17.552481065552364
2020-02-06 08:30:00,0.0,347.77812773403326,0.0
2020-02-06 09:00:00,0.0,343.3604606176464,0.0
2020-02-06 09:30:00,0.0,338.2814824834303,0.0
2020-02-06 10:00:00,0.0,329.7246116950938,0.0
2020-02-06 10:30:00,0.0,324.03376058205555,0.0
2020-02-06 11:00:00,0.0,323.3488841971441,0.0
2020-02-06 11:30:00,0.0,317.7639029380008,0.0
2020-02-06 12:00:00,0.0,314.15971094696886,0.0
2020-02-06 12:30:00,0.0,311.6060325470497,0.0
2020-02-06 13:00:00,0.0,312.7332443445272,0.0
2020-02-06 13:30:00,0.0,315.5388241752996,0.0
2020-02-06 14:00:00,0.0,320.169605985522,0.0
2020-02-06 14:30:00,0.0,328.28350660641905,0.0
2020-02-06 15:00:00,0.0,337.3056896082362,0.0
2020-02-06 15:30:00,0.0,348.37279318848226,0.0
2020-02-06 16:00:00,0.5,355.5568707681816,177.7784353840908
2020-02-06 16:30:00,0.5,359.3453061125465,179.67265305627325
2020-02-06 17:00:00,0.5,355.69280023108587,177.84640011554293
2020-02-06 17:30:00,0.5,362.6016444011504,181.3008222005752
2020-02-06 18:00:00,0.5,359.94214264233,179.971071321165
2020-02-06 18:30:00,0.5,358.1752720216232,179.0876360108116
2020-02-06 19:00:00,0.5,356.74350899293165,178.37175449646583
2020-02-06 19:30:00,0.5,352.91959965847644,176.45979982923822
2020-02-06 20:00:00,0.5,352.569320054453,176.2846600272265
2020-02-06 20:30:00,0.5,349.760901296503,174.8804506482515
2020-02-06 21:00:00,1.5,338.60123655501906,507.90185483252856
2020-02-06 21:30:00,1.5,332.9961259277384,499.49418889160756
2020-02-06 22:00:00,2.0,340.2673083470026,680.5346166940052
