Time,active_jobs,ci,emissions 
2020-06-02 20:00:00,9.0,337.21190245086143,3034.907122057753
2020-06-02 20:30:00,9.0,338.56118130329247,3047.050631729632
2020-06-02 21:00:00,9.0,336.5790546442784,3029.211491798506
2020-06-02 21:30:00,9.0,340.00709601479736,3060.063864133176
2020-06-02 22:00:00,9.0,333.1287817276803,2998.1590355491226
2020-06-02 22:30:00,9.0,327.6606682858615,2948.9460145727535
2020-06-02 23:00:00,9.0,325.7411566320469,2931.6704096884223
2020-06-02 23:30:00,9.0,336.364908042394,3027.284172381546
2020-06-03 00:00:00,9.0,332.68054886856044,2994.124939817044
2020-06-03 00:30:00,8.5,330.65777576853526,2810.59109403255
2020-06-03 01:00:00,8.5,328.3072639838016,2790.6117438623137
2020-06-03 01:30:00,8.5,324.8066127911018,2760.8562087243654
2020-06-03 02:00:00,8.0,325.31554278133984,2602.5243422507187
2020-06-03 02:30:00,8.0,326.5814347496545,2612.651477997236
2020-06-03 03:00:00,8.0,329.04622980251344,2632.3698384201075
2020-06-03 03:30:00,8.0,331.4907089701885,2651.925671761508
2020-06-03 04:00:00,8.0,334.30936299827835,2674.4749039862268
2020-06-03 04:30:00,8.0,336.4056746151524,2691.2453969212193
2020-06-03 05:00:00,8.0,335.2735385411278,2682.188308329022
2020-06-03 05:30:00,8.0,324.0062681418535,2592.050145134828
2020-06-03 06:00:00,7.5,298.03369261148595,2235.2526945861446
2020-06-03 06:30:00,7.0,262.50156012481,1837.5109208736699
2020-06-03 07:00:00,7.0,245.9986176389273,1721.9903234724911
2020-06-03 07:30:00,7.0,231.6722022219641,1621.7054155537487
2020-06-03 08:00:00,7.0,218.39782932701493,1528.7848052891045
2020-06-03 08:30:00,7.0,212.28890222405585,1486.022315568391
2020-06-03 09:00:00,7.0,208.09120305724997,1456.6384214007498
2020-06-03 09:30:00,7.5,206.4391006070184,1548.293254552638
2020-06-03 10:00:00,7.5,209.7365899385481,1573.0244245391107
2020-06-03 10:30:00,7.5,213.9976830087307,1604.9826225654801
2020-06-03 11:00:00,7.5,221.11703439325117,1658.3777579493837
2020-06-03 11:30:00,8.0,225.4254612661717,1803.4036901293737
2020-06-03 12:00:00,9.0,236.0441811973044,2124.3976307757393
2020-06-03 12:30:00,9.0,234.44321798802744,2109.988961892247
2020-06-03 13:00:00,9.5,245.54671996371263,2332.69383965527
2020-06-03 13:30:00,10.0,246.49271690943635,2464.9271690943633
2020-06-03 14:00:00,11.0,253.1062201988093,2784.1684221869023
2020-06-03 14:30:00,11.0,251.70019255625016,2768.702118118752
2020-06-03 15:00:00,11.5,251.9821686996072,2897.7949400454827
2020-06-03 15:30:00,11.5,246.6354817410737,2836.3080400223475
2020-06-03 16:00:00,12.0,251.3649343805676,3016.3792125668115
2020-06-03 16:30:00,12.0,254.63794828189867,3055.6553793827843
2020-06-03 17:00:00,11.5,264.6194456884112,3043.123625416729
2020-06-03 17:30:00,11.0,283.7375100321027,3121.1126103531296
2020-06-03 18:00:00,11.0,303.3164290425694,3336.480719468263
2020-06-03 18:30:00,11.0,312.6586148867314,3439.2447637540454
2020-06-03 19:00:00,10.5,316.7346835712197,3325.7141774978068
2020-06-03 19:30:00,10.5,316.834410754375,3326.7613129209376
2020-06-03 20:00:00,10.5,313.58494128099056,3292.641883450401
2020-06-03 20:30:00,10.5,309.44357241063244,3249.1575103116406
2020-06-03 21:00:00,10.5,308.25924709675496,3236.722094515927
2020-06-03 21:30:00,10.0,306.54970188334016,3065.497018833402
2020-06-03 22:00:00,10.0,304.58230568320823,3045.8230568320823
2020-06-03 22:30:00,10.0,296.6132776881532,2966.1327768815318
2020-06-03 23:00:00,9.5,292.86257958886665,2782.194506094233
