Time,active_jobs,ci,emissions 
2020-04-22 19:00:00,13.75,201.91226185360264,2776.293600487036
2020-04-22 19:30:00,13.75,204.15290789852983,2807.102483604785
2020-04-22 20:00:00,13.75,206.83644707837965,2844.00114732772
2020-04-22 20:30:00,13.75,199.25418920949804,2739.745101630598
2020-04-22 21:00:00,13.75,195.4602318684281,2687.5781881908865
2020-04-22 21:30:00,13.75,186.22400779157536,2560.580107134161
2020-04-22 22:00:00,13.75,184.28618562001884,2533.9350522752593
2020-04-22 22:30:00,13.25,179.1002251238181,2373.0779828905897
2020-04-22 23:00:00,12.75,173.95637774413322,2217.9438162376987
2020-04-22 23:30:00,12.75,177.48974682361734,2262.994272001121
2020-04-23 00:00:00,12.75,176.0893978748524,2245.1398229043684
2020-04-23 00:30:00,12.25,181.28728454828223,2220.7692357164574
2020-04-23 01:00:00,12.25,183.85354249104955,2252.205895515357
2020-04-23 01:30:00,11.75,185.7109004739337,2182.103080568721
2020-04-23 02:00:00,11.75,185.9004762606177,2184.330596062258
2020-04-23 02:30:00,11.25,187.9504474356114,2114.4425336506283
2020-04-23 03:00:00,11.25,193.7263326172753,2179.421241944347
2020-04-23 03:30:00,11.25,193.38120778704808,2175.538587604291
2020-04-23 04:00:00,11.25,191.95902943516307,2159.5390811455845
2020-04-23 04:30:00,11.25,190.4824170381377,2142.927191679049
2020-04-23 05:00:00,11.25,190.66272696945143,2144.9556784063284
2020-04-23 05:30:00,11.25,194.95447916206305,2193.2378905732094
2020-04-23 06:00:00,10.75,207.3526400862069,2229.040880926724
2020-04-23 06:30:00,10.75,197.94438027030148,2127.9020879057407
2020-04-23 07:00:00,10.75,202.04119850187263,2171.9428838951308
2020-04-23 07:30:00,10.75,199.1100832238283,2140.433394656154
2020-04-23 08:00:00,10.75,193.86196921169545,2084.016169025726
2020-04-23 08:30:00,10.75,188.1366563799812,2022.4690560847978
2020-04-23 09:00:00,10.75,186.82588407825884,2008.3782538412825
2020-04-23 09:30:00,10.75,182.60653751044003,1963.0202782372303
2020-04-23 10:00:00,10.75,181.02748252417888,1946.0454371349228
2020-04-23 10:30:00,10.75,176.74225950747385,1899.979289705344
2020-04-23 11:00:00,10.75,177.00867379006914,1902.8432432432433
2020-04-23 11:30:00,11.25,180.4679932683018,2030.2649242683951
2020-04-23 12:00:00,10.75,175.72111213147977,1889.0019554134076
2020-04-23 12:30:00,11.25,171.83972769268175,1933.1969365426696
